customer_id,store_pref,start_date,end_date,price_sens,purch_freq,promo_sens,basket_size,repurchase_frequency
8888,0,0,155,0,2,0,1,1
8889,13,0,155,0,1,0,0,2
8890,2,0,155,0,1,0,1,0
8891,5,0,155,0,0,0,1,1
8892,3,0,155,0,1,2,1,2
8893,1,0,155,0,1,0,0,2
8894,1,0,155,0,0,1,1,0
8895,7,0,155,0,0,1,0,0
8896,27,0,155,0,0,2,0,1
8897,25,0,155,0,2,0,1,2
8898,20,0,155,0,2,0,0,2
8899,5,0,155,0,2,0,1,1
8900,12,0,155,1,0,0,1,0
8901,1,0,155,0,2,0,1,0
8902,29,0,155,1,0,2,1,2
8903,24,0,155,0,0,0,2,1
8904,26,0,155,2,0,1,1,1
8905,2,0,155,1,0,0,1,1
8906,17,0,155,2,2,0,1,0
8907,26,0,155,0,1,0,1,0
8908,29,0,155,2,1,0,1,0
8909,3,0,155,0,2,1,0,0
8910,0,0,155,0,1,0,1,2
8911,15,0,155,1,0,1,0,0
8912,2,0,155,1,2,0,1,1
8913,17,0,155,0,1,0,0,2
8914,1,0,155,0,2,0,1,0
8915,27,0,155,0,2,0,2,0
8916,11,0,155,0,2,0,0,0
8917,20,0,155,0,0,0,1,0
8918,11,0,155,0,2,1,0,0
8919,26,0,155,0,2,0,0,0
8920,8,0,155,0,1,0,2,1
8921,2,0,155,0,0,1,1,0
8922,9,0,155,0,1,0,0,0
8923,4,0,155,0,2,0,0,0
8924,27,0,155,0,0,2,0,1
8925,29,0,155,1,2,0,2,2
8926,7,0,155,1,1,0,1,0
8927,29,0,155,0,0,0,1,2
8928,26,0,155,0,1,0,1,2
8929,9,0,155,0,2,2,1,1
8930,29,0,155,0,2,0,0,0
8931,12,0,155,2,0,0,0,1
8932,15,0,155,1,0,0,2,1
8933,27,0,155,1,0,0,1,0
8934,20,0,155,1,2,2,0,0
8935,8,0,155,0,0,0,2,0
8936,26,0,155,0,1,0,2,1
8937,14,0,155,1,0,0,0,0
8938,16,0,155,0,0,0,0,2
8939,2,0,155,1,2,0,0,0
8940,12,0,155,1,2,0,2,1
8941,22,0,155,0,2,0,2,0
8942,24,0,155,1,1,0,1,1
8943,6,0,155,0,0,0,1,0
8944,21,0,155,0,2,0,1,0
8945,23,0,155,1,2,0,1,0
8946,1,0,155,0,2,0,1,0
8947,13,0,155,0,2,2,1,0
8948,11,0,155,1,2,0,1,0
8949,14,0,155,0,1,0,0,1
8950,5,0,155,1,1,0,0,0
8951,14,0,155,0,2,2,1,0
8952,7,0,155,0,0,0,1,1
8953,15,0,155,1,0,2,1,1
8954,4,0,155,0,2,0,1,1
8955,8,0,155,2,0,0,1,0
8956,10,0,155,0,0,0,0,0
8957,14,0,155,1,0,2,1,0
8958,21,0,155,0,2,2,0,0
8959,22,0,155,0,2,0,1,1
8960,25,0,155,0,1,0,2,0
8961,21,0,155,0,1,1,2,0
8962,3,0,155,0,0,0,1,0
8963,26,0,155,0,2,0,0,0
8964,7,0,155,0,1,0,2,1
8965,23,0,155,0,1,1,2,0
8966,29,0,155,0,1,2,2,0
8967,6,0,155,0,1,1,1,2
8968,21,0,155,0,2,1,1,1
8969,2,0,155,1,2,0,1,1
8970,29,0,155,1,0,1,1,1
8971,15,0,155,0,1,0,2,2
8972,4,0,155,2,2,0,1,0
8973,1,0,155,0,2,0,1,1
8974,20,0,155,1,1,0,1,0
8975,13,0,155,1,0,2,1,2
8976,17,0,155,1,2,1,1,0
8977,13,0,155,1,2,1,0,2
8978,12,0,155,1,2,0,1,0
8979,7,0,155,2,0,0,1,0
8980,12,0,155,0,2,1,1,1
8981,2,0,155,1,0,0,2,0
8982,4,0,155,1,2,2,2,2
8983,11,0,155,2,2,0,1,0
8984,18,0,155,1,2,0,0,1
8985,21,0,155,0,2,0,1,2
8986,11,0,155,2,2,1,1,2
8987,25,0,155,0,2,0,1,0
8988,18,0,155,2,0,1,1,1
8989,6,0,155,0,1,1,0,0
8990,21,0,155,0,1,1,2,2
8991,13,0,155,1,0,1,1,0
8992,6,0,155,0,1,0,0,0
8993,0,0,155,1,1,0,1,1
8994,7,0,155,0,1,0,1,0
8995,4,0,155,1,2,2,1,1
8996,5,0,155,0,0,0,0,1
8997,11,0,155,2,2,2,2,1
8998,10,0,155,0,1,0,2,0
8999,13,0,155,0,2,0,0,2
9000,16,0,155,1,2,0,2,0
9001,12,0,155,0,0,0,1,1
9002,0,0,155,0,2,2,0,0
9003,9,0,155,1,0,0,0,1
9004,20,0,155,0,0,0,1,0
9005,28,0,155,0,2,0,0,1
9006,11,0,155,0,2,1,0,1
9007,8,0,155,1,2,0,0,0
9008,9,0,155,0,0,0,1,0
9009,20,0,155,1,1,0,2,0
9010,3,0,155,0,0,0,1,0
9011,8,0,155,1,2,0,2,2
9012,21,0,155,1,0,0,1,1
9013,17,0,155,0,0,1,2,0
9014,15,0,155,0,2,1,1,0
9015,12,0,155,1,2,2,2,2
9016,20,0,155,1,1,0,1,2
9017,18,0,155,1,0,1,0,1
9018,18,0,155,1,0,0,1,0
9019,25,0,155,1,0,2,1,0
9020,3,0,155,1,1,1,1,1
9021,3,0,155,2,1,0,1,0
9022,1,0,155,0,0,0,0,1
9023,12,0,155,2,2,1,1,0
9024,16,0,155,2,0,0,1,1
9025,15,0,155,1,2,0,0,0
9026,1,0,155,1,1,0,2,0
9027,4,0,155,2,2,0,2,2
9028,27,0,155,0,1,0,2,0
9029,16,0,155,0,1,1,1,1
9030,14,0,155,1,0,0,1,2
9031,10,0,155,0,2,0,0,0
9032,11,0,155,0,0,1,0,0
9033,11,0,155,0,2,1,1,0
9034,27,0,155,0,1,1,0,0
9035,19,0,155,0,1,2,0,2
9036,0,0,155,0,2,0,2,0
9037,5,0,155,1,0,0,1,0
9038,3,0,155,1,0,0,1,2
9039,12,0,155,0,0,0,2,0
9040,13,0,155,0,1,0,1,0
9041,20,0,155,1,1,0,2,2
9042,1,0,155,0,0,1,2,2
9043,10,0,155,2,1,0,0,0
9044,23,0,155,0,2,0,1,1
9045,17,0,155,1,0,0,1,0
9046,29,0,155,1,2,0,1,0
9047,6,0,155,2,2,2,0,1
9048,0,0,155,1,0,0,0,1
9049,0,0,155,0,2,2,1,2
9050,24,0,155,0,2,0,1,0
9051,12,0,155,1,1,1,1,1
9052,4,0,155,0,2,0,1,1
9053,15,0,155,0,1,1,1,0
9054,13,0,155,2,2,1,0,0
9055,26,0,155,0,2,0,0,1
9056,25,0,155,0,0,0,2,0
9057,13,0,155,1,2,0,0,0
9058,24,0,155,0,2,0,2,2
9059,19,0,155,1,0,2,0,1
9060,11,0,155,1,1,0,0,1
9061,27,0,155,0,2,1,0,2
9062,12,0,155,0,2,1,0,1
9063,14,0,155,1,2,0,0,0
9064,22,0,155,0,2,0,1,0
9065,29,0,155,0,0,0,0,2
9066,22,0,155,0,2,2,1,2
9067,5,0,155,0,2,0,1,0
9068,16,0,155,1,2,0,1,0
9069,29,0,155,0,1,0,0,2
9070,28,0,155,1,2,0,2,2
9071,17,0,155,0,0,0,0,0
9072,10,0,155,1,0,1,1,1
9073,5,0,155,0,0,0,0,0
9074,7,0,155,0,1,0,2,1
9075,20,0,155,1,1,0,2,0
9076,11,0,155,0,0,0,1,0
9077,23,0,155,0,1,0,1,2
9078,25,0,155,0,0,1,1,1
9079,27,0,155,1,2,0,2,1
9080,7,0,155,0,0,0,1,2
9081,25,0,155,0,1,0,1,0
9082,17,0,155,0,1,0,1,1
9083,17,0,155,0,2,0,2,0
9084,16,0,155,0,0,1,1,0
9085,2,0,155,0,1,1,0,1
9086,5,0,155,0,2,0,2,0
9087,18,0,155,2,0,0,2,0
9088,15,0,155,0,0,0,1,1
9089,12,0,155,0,2,1,0,1
9090,18,0,155,1,1,0,1,1
9091,1,0,155,0,0,0,1,0
9092,23,0,155,1,0,1,2,1
9093,18,0,155,0,2,0,0,1
9094,3,0,155,2,2,0,0,1
9095,24,0,155,1,0,2,1,1
9096,6,0,155,0,1,1,2,1
9097,21,0,155,1,2,1,0,0
9098,6,0,155,0,2,0,0,0
9099,23,0,155,0,2,2,2,0
9100,15,0,155,1,2,0,0,2
9101,12,0,155,0,1,0,1,1
9102,18,0,155,0,0,1,1,0
9103,15,0,155,0,1,2,2,1
9104,8,0,155,0,2,0,0,0
9105,3,0,155,0,2,0,0,1
9106,2,0,155,1,2,1,0,2
9107,7,0,155,1,1,0,2,0
9108,21,0,155,1,2,0,1,0
9109,19,0,155,0,2,0,2,0
9110,1,0,155,1,1,0,0,0
9111,23,0,155,0,2,0,1,0
9112,6,0,155,0,2,0,1,0
9113,22,0,155,2,0,0,0,1
9114,3,0,155,0,2,0,2,1
9115,2,0,155,0,2,1,1,0
9116,15,0,155,1,1,1,2,1
9117,13,0,155,0,1,0,1,0
9118,27,0,155,1,0,2,1,1
9119,16,0,155,0,1,0,1,0
9120,29,0,155,0,1,0,1,0
9121,0,0,155,0,2,0,2,1
9122,24,0,155,2,2,0,2,1
9123,18,0,155,1,2,0,1,0
9124,29,0,155,1,2,0,2,2
9125,15,0,155,1,0,0,0,0
9126,15,0,155,2,1,2,2,1
9127,26,0,155,0,2,0,2,0
9128,16,0,155,1,2,2,1,1
9129,4,0,155,2,2,0,2,2
9130,11,0,155,0,1,0,1,2
9131,29,0,155,0,1,0,1,0
9132,8,0,155,0,1,0,1,0
9133,12,0,155,0,1,2,2,0
9134,15,0,155,1,2,0,0,0
9135,26,0,155,1,1,0,0,0
9136,16,0,155,0,2,1,1,2
9137,25,0,155,1,1,0,1,0
9138,12,0,155,0,1,0,2,0
9139,12,0,155,1,1,0,0,1
9140,3,0,155,2,2,1,0,2
9141,10,0,155,1,1,0,0,0
9142,13,0,155,1,2,1,2,2
9143,4,0,155,0,2,1,1,1
9144,6,0,155,0,0,1,2,0
9145,16,0,155,0,1,0,1,0
9146,16,0,155,1,0,0,2,2
9147,29,0,155,1,0,1,0,1
9148,1,0,155,0,2,0,2,1
9149,17,0,155,1,1,0,1,0
9150,4,0,155,1,1,0,0,1
9151,4,0,155,1,0,1,1,1
9152,24,0,155,0,0,0,1,0
9153,23,0,155,1,2,0,1,0
9154,18,0,155,1,1,0,1,0
9155,4,0,155,0,1,0,1,1
9156,1,0,155,1,1,0,0,2
9157,19,0,155,2,0,0,0,0
9158,27,0,155,0,0,1,1,1
9159,0,0,155,0,2,1,1,1
9160,18,0,155,0,2,2,1,0
9161,7,0,155,1,0,1,0,0
9162,4,0,155,0,1,0,2,0
9163,21,0,155,0,0,2,0,0
9164,6,0,155,0,2,0,0,0
9165,8,0,155,0,1,0,1,0
9166,23,0,155,1,1,0,1,0
9167,25,0,155,0,0,1,1,2
9168,14,0,155,0,1,1,1,0
9169,3,0,155,1,0,0,0,0
9170,10,0,155,0,2,2,0,0
9171,14,0,155,0,2,1,1,0
9172,8,0,155,0,0,0,2,2
9173,22,0,155,0,2,0,0,1
9174,7,0,155,0,1,0,2,1
9175,7,0,155,0,1,0,1,0
9176,9,0,155,2,2,0,0,1
9177,6,0,155,0,2,2,1,1
9178,29,0,155,0,2,1,1,0
9179,12,0,155,0,1,2,1,1
9180,22,0,155,2,1,0,1,0
9181,10,0,155,1,1,0,0,1
9182,11,0,155,1,0,0,0,1
9183,7,0,155,0,2,0,2,1
9184,8,0,155,1,2,1,1,2
9185,17,0,155,0,1,2,1,0
9186,14,0,155,0,2,0,1,1
9187,2,0,155,1,0,1,1,1
9188,7,0,155,1,1,0,2,0
9189,13,0,155,1,0,0,2,0
9190,11,0,155,2,1,0,2,0
9191,25,0,155,1,0,0,1,0
9192,10,0,155,0,2,0,0,0
9193,6,0,155,0,2,0,1,1
9194,22,0,155,0,0,0,1,0
9195,14,0,155,0,0,1,1,1
9196,16,0,155,0,1,2,1,0
9197,6,0,155,0,2,2,1,0
9198,10,0,155,0,1,0,1,0
9199,10,0,155,0,0,0,2,2
9200,21,0,155,0,2,0,0,0
9201,27,0,155,1,2,2,2,0
9202,28,0,155,0,1,0,1,2
9203,21,0,155,0,2,0,1,2
9204,2,0,155,0,0,0,2,0
9205,15,0,155,1,1,0,0,1
9206,3,0,155,0,2,0,1,0
9207,17,0,155,2,1,0,1,0
9208,10,0,155,1,0,0,0,0
9209,26,0,155,2,1,0,0,2
9210,25,0,155,0,2,0,1,1
9211,28,0,155,0,0,1,0,2
9212,29,0,155,1,2,0,0,0
9213,22,0,155,0,1,0,0,0
9214,18,0,155,1,1,0,1,1
9215,29,0,155,0,2,0,1,0
9216,23,0,155,0,0,0,1,0
9217,20,0,155,0,1,0,2,2
9218,28,0,155,0,2,0,2,0
9219,22,0,155,1,2,1,1,2
9220,23,0,155,2,0,2,1,2
9221,13,0,155,0,1,0,0,0
9222,6,0,155,0,1,0,1,0
9223,18,0,155,1,0,0,0,1
9224,10,0,155,2,0,0,1,0
9225,18,0,155,0,2,0,2,1
9226,28,0,155,2,0,1,1,0
9227,6,0,155,0,0,0,0,1
9228,26,0,155,0,0,0,0,0
9229,6,0,155,0,0,0,0,0
9230,20,0,155,0,2,0,0,0
9231,25,0,155,0,0,2,2,2
9232,5,0,155,0,0,1,1,0
9233,19,0,155,1,2,1,1,1
9234,16,0,155,0,1,0,0,0
9235,14,0,155,1,2,1,0,2
9236,26,0,155,1,2,0,1,0
9237,12,0,155,0,0,0,0,1
9238,14,0,155,0,2,0,1,1
9239,20,0,155,0,1,0,1,2
9240,23,0,155,1,1,0,1,2
9241,1,0,155,0,0,1,1,0
9242,23,0,155,0,2,2,1,0
9243,24,0,155,0,2,0,0,1
9244,5,0,155,1,0,2,1,0
9245,25,0,155,2,2,0,1,0
9246,6,0,155,1,0,0,1,0
9247,2,0,155,0,2,0,0,2
9248,21,0,155,0,2,0,1,2
9249,27,0,155,2,2,0,1,0
9250,24,0,155,0,1,1,1,0
9251,12,0,155,0,2,0,1,1
9252,23,0,155,0,0,0,1,0
9253,3,0,155,0,1,0,1,0
9254,7,0,155,1,0,2,2,0
9255,17,0,155,1,1,0,1,0
9256,1,0,155,0,1,0,2,0
9257,13,0,155,0,2,0,0,0
9258,23,0,155,1,1,0,0,2
9259,8,0,155,0,1,0,0,0
9260,5,0,155,0,1,0,1,0
9261,27,0,155,1,2,0,2,1
9262,21,0,155,0,2,0,1,2
9263,0,0,155,1,1,2,0,0
9264,24,0,155,1,1,0,1,1
9265,25,0,155,0,2,0,2,1
9266,6,0,155,0,2,0,2,0
9267,18,0,155,0,2,0,0,0
9268,22,0,155,0,2,2,1,0
9269,1,0,155,1,2,0,1,1
9270,2,0,155,1,0,0,2,2
9271,14,0,155,0,2,1,2,0
9272,12,0,155,1,2,1,1,1
9273,8,0,155,0,0,0,1,0
9274,29,0,155,2,0,0,1,0
9275,27,0,155,0,2,0,0,0
9276,3,0,155,2,2,0,2,0
9277,7,0,155,0,0,2,2,2
9278,26,0,155,1,0,0,0,0
9279,2,0,155,0,1,0,1,1
9280,5,0,155,0,0,0,0,0
9281,27,0,155,0,2,0,1,2
9282,7,0,155,0,0,2,1,0
9283,11,0,155,0,2,0,1,0
9284,13,0,155,0,1,0,2,0
9285,9,0,155,0,1,0,1,2
9286,8,0,155,0,1,0,0,0
9287,7,0,155,0,1,0,0,0
9288,1,0,155,0,1,2,0,0
9289,0,0,155,0,2,0,1,0
9290,22,0,155,0,0,0,0,1
9291,2,0,155,1,2,0,0,0
9292,7,0,155,0,2,0,2,0
9293,13,0,155,0,1,2,1,0
9294,6,0,155,0,2,1,1,0
9295,14,0,155,1,0,0,2,0
9296,3,0,155,0,0,0,0,1
9297,28,0,155,0,2,1,2,1
9298,0,0,155,2,0,0,2,0
9299,16,0,155,1,2,0,1,0
9300,21,0,155,0,1,2,1,2
9301,4,0,155,1,2,0,1,0
9302,12,0,155,0,2,1,0,1
9303,1,0,155,0,0,0,1,0
9304,5,0,155,1,0,1,1,2
9305,2,0,155,1,0,0,1,1
9306,9,0,155,0,2,0,0,2
9307,15,0,155,0,1,1,2,0
9308,5,0,155,0,2,0,1,2
9309,2,0,155,1,1,0,2,1
9310,24,0,155,1,0,0,1,0
9311,29,0,155,0,2,0,1,2
9312,22,0,155,0,1,0,1,2
9313,9,0,155,0,2,2,0,1
9314,4,0,155,1,2,0,2,0
9315,27,0,155,0,2,0,0,0
9316,18,0,155,0,1,0,1,1
9317,0,0,155,2,1,0,0,0
9318,11,0,155,1,2,0,0,0
9319,25,0,155,0,1,1,0,1
9320,4,0,155,1,2,0,1,0
9321,15,0,155,0,1,0,1,2
9322,20,0,155,2,0,0,1,1
9323,21,0,155,1,2,0,2,0
9324,11,0,155,0,0,0,0,0
9325,0,0,155,1,0,0,1,0
9326,7,0,155,0,1,1,2,1
9327,10,0,155,0,2,0,1,2
9328,28,0,155,0,2,1,1,1
9329,19,0,155,0,1,1,1,2
9330,26,0,155,0,1,1,1,1
9331,13,0,155,0,0,0,1,1
9332,22,0,155,1,2,0,0,0
9333,7,0,155,1,2,1,1,2
9334,22,0,155,0,0,2,0,2
9335,7,0,155,0,2,1,0,0
9336,19,0,155,0,2,0,1,2
9337,0,0,155,0,2,1,1,1
9338,10,0,155,1,0,2,1,0
9339,13,0,155,2,2,0,1,2
9340,27,0,155,0,2,0,1,0
9341,13,0,155,1,1,1,2,0
9342,26,0,155,0,0,0,2,1
9343,27,0,155,0,0,1,0,2
9344,14,0,155,0,1,0,1,0
9345,14,0,155,0,0,2,1,2
9346,5,0,155,0,0,0,0,0
9347,12,0,155,0,1,1,1,1
9348,27,0,155,0,2,0,1,1
9349,12,0,155,2,2,0,1,1
9350,24,0,155,0,0,2,1,0
9351,11,0,155,0,2,0,0,0
9352,19,0,155,2,0,0,1,0
9353,29,0,155,0,2,0,1,0
9354,4,0,155,0,0,0,1,0
9355,23,0,155,0,1,0,2,2
9356,26,0,155,1,2,1,0,0
9357,22,0,155,0,2,0,1,0
9358,28,0,155,0,1,0,1,0
9359,3,0,155,0,2,0,1,0
9360,23,0,155,0,2,0,1,1
9361,2,0,155,0,0,0,1,0
9362,11,0,155,0,1,1,0,2
9363,17,0,155,2,0,0,2,0
9364,12,0,155,0,2,1,2,0
9365,3,0,155,0,0,0,1,1
9366,5,0,155,0,2,0,0,0
9367,2,0,155,0,1,0,0,2
9368,6,0,155,2,0,1,0,0
9369,26,0,155,0,2,0,0,2
9370,6,0,155,0,0,0,2,0
9371,27,0,155,0,2,0,0,0
9372,23,0,155,0,1,2,1,0
9373,20,0,155,0,2,0,1,1
9374,13,0,155,0,0,0,1,1
9375,17,0,155,0,1,0,0,1
9376,12,0,155,0,0,0,0,1
9377,28,0,155,2,2,0,2,0
9378,16,0,155,0,0,0,1,2
9379,9,0,155,0,1,0,0,2
9380,6,0,155,1,2,1,0,0
9381,0,0,155,0,0,0,0,0
9382,5,0,155,1,0,2,1,1
9383,18,0,155,1,0,0,1,0
9384,0,0,155,0,1,0,1,1
9385,9,0,155,0,2,2,0,2
9386,23,0,155,1,2,0,1,0
9387,14,0,155,2,1,1,0,0
9388,9,0,155,0,0,2,0,0
9389,16,0,155,0,1,0,1,0
9390,17,0,155,1,2,0,2,0
9391,7,0,155,2,1,0,1,0
9392,0,0,155,0,2,1,1,0
9393,17,0,155,1,1,0,1,0
9394,17,0,155,0,0,0,0,2
9395,18,0,155,1,0,0,0,2
9396,11,0,155,0,0,0,0,0
9397,2,0,155,1,2,0,1,0
9398,9,0,155,0,1,1,1,1
9399,12,0,155,0,2,1,1,0
9400,12,0,155,0,2,1,0,0
9401,13,0,155,0,2,1,0,1
9402,3,0,155,0,2,0,1,1
9403,18,0,155,0,0,0,2,1
9404,0,0,155,0,0,0,0,0
9405,15,0,155,0,2,0,0,0
9406,0,0,155,1,2,0,1,0
9407,22,0,155,0,2,0,2,0
9408,17,0,155,0,2,0,1,0
9409,9,0,155,2,0,1,2,1
9410,11,0,155,0,2,1,0,0
9411,17,0,155,0,1,0,2,0
9412,29,0,155,1,2,0,0,0
9413,20,0,155,0,0,0,0,1
9414,18,0,155,0,1,0,1,0
9415,2,0,155,1,2,0,1,1
9416,13,0,155,0,2,2,0,0
9417,4,0,155,1,0,0,0,1
9418,0,0,155,1,0,2,0,0
9419,29,0,155,1,1,1,1,1
9420,27,0,155,0,1,0,1,0
9421,4,0,155,1,0,2,0,2
9422,4,0,155,0,2,0,2,1
9423,15,0,155,0,0,0,0,0
9424,0,0,155,1,0,0,1,1
9425,0,0,155,2,0,2,0,1
9426,14,0,155,0,2,0,1,1
9427,2,0,155,1,0,0,1,0
9428,25,0,155,0,2,1,0,0
9429,8,0,155,1,2,0,2,0
9430,9,0,155,0,0,0,0,0
9431,1,0,155,0,2,0,1,1
9432,25,0,155,1,2,0,1,1
9433,28,0,155,0,2,1,1,1
9434,3,0,155,0,1,0,1,2
9435,9,0,155,0,2,2,0,0
9436,27,0,155,0,1,0,0,0
9437,12,0,155,0,1,0,1,0
9438,10,0,155,2,0,0,1,1
9439,20,0,155,0,2,2,0,1
9440,28,0,155,0,1,1,1,1
9441,26,0,155,0,2,0,1,2
9442,22,0,155,0,1,0,1,2
9443,15,0,155,0,1,0,1,0
9444,8,0,155,0,0,0,2,2
9445,20,0,155,0,0,0,1,1
9446,4,0,155,0,0,0,1,2
9447,27,0,155,0,0,0,0,0
9448,5,0,155,1,2,2,1,1
9449,3,0,155,1,0,0,1,0
9450,25,0,155,0,2,0,1,1
9451,24,0,155,0,2,0,0,0
9452,27,0,155,1,0,0,1,0
9453,28,0,155,0,1,2,0,1
9454,16,0,155,0,1,0,1,0
9455,1,0,155,0,2,0,2,1
9456,0,0,155,1,2,0,1,0
9457,7,0,155,1,1,0,0,0
9458,6,0,155,0,2,2,1,1
9459,20,0,155,0,1,0,1,0
9460,8,0,155,0,2,0,2,0
9461,14,0,155,2,2,1,1,1
9462,22,0,155,0,2,0,0,2
9463,1,0,155,0,2,1,0,1
9464,20,0,155,0,2,0,0,2
9465,4,0,155,0,1,1,1,1
9466,2,0,155,0,0,0,2,0
9467,29,0,155,0,1,0,1,0
9468,18,0,155,1,0,1,2,0
9469,4,0,155,0,2,0,0,1
9470,20,0,155,0,2,0,1,0
9471,11,0,155,1,2,0,1,0
9472,17,0,155,1,2,0,2,0
9473,3,0,155,0,2,0,2,0
9474,17,0,155,0,1,0,1,1
9475,19,0,155,0,0,0,0,0
9476,8,0,155,0,2,0,1,0
9477,9,0,155,1,2,0,1,0
9478,23,0,155,0,1,1,1,1
9479,21,0,155,2,0,0,0,2
9480,9,0,155,1,2,1,0,0
9481,2,0,155,0,2,0,1,2
9482,10,0,155,0,1,0,1,1
9483,23,0,155,0,2,0,1,1
9484,4,0,155,0,0,2,0,0
9485,11,0,155,1,0,1,0,0
9486,20,0,155,1,2,0,2,1
9487,16,0,155,0,2,0,1,0
9488,19,0,155,0,0,0,0,0
9489,1,0,155,1,0,1,0,2
9490,28,0,155,0,1,0,2,2
9491,3,0,155,0,2,0,1,0
9492,17,0,155,0,0,0,0,0
9493,22,0,155,0,1,0,1,1
9494,24,0,155,0,0,0,1,1
9495,26,0,155,2,0,0,0,2
9496,16,0,155,0,2,0,2,0
9497,14,0,155,1,0,0,1,0
9498,0,0,155,0,2,1,0,1
9499,20,0,155,0,1,0,1,0
9500,26,0,155,2,0,0,1,0
9501,19,0,155,1,2,0,1,1
9502,3,0,155,0,2,0,2,1
9503,4,0,155,0,2,1,1,0
9504,27,0,155,0,2,2,1,0
9505,23,0,155,1,2,0,2,2
9506,12,0,155,1,0,1,0,0
9507,19,0,155,0,2,1,2,2
9508,24,0,155,0,0,0,0,0
9509,8,0,155,2,1,0,1,0
9510,5,0,155,0,2,1,1,0
9511,8,0,155,0,1,0,1,0
9512,15,0,155,2,0,0,1,0
9513,12,0,155,0,0,0,1,2
9514,7,0,155,0,2,0,1,0
9515,9,0,155,0,0,1,0,0
9516,15,0,155,1,0,0,1,2
9517,5,0,155,2,1,1,0,0
9518,1,0,155,1,1,0,0,0
9519,0,0,155,1,2,0,0,1
9520,16,0,155,0,2,2,1,0
9521,2,0,155,0,1,0,2,1
9522,15,0,155,2,2,0,0,1
9523,5,0,155,0,2,0,0,0
9524,26,0,155,0,0,0,1,2
9525,29,0,155,0,2,0,1,0
9526,10,0,155,1,2,1,0,0
9527,21,0,155,0,1,2,0,2
9528,11,0,155,1,1,0,1,0
9529,24,0,155,0,2,0,0,0
9530,23,0,155,0,1,0,1,1
9531,18,0,155,1,2,0,1,1
9532,15,0,155,1,2,0,2,1
9533,26,0,155,2,2,0,1,1
9534,9,0,155,0,0,0,2,2
9535,17,0,155,1,2,0,1,1
9536,13,0,155,0,2,0,2,0
9537,3,0,155,0,0,0,2,2
9538,22,0,155,0,2,0,1,1
9539,8,0,155,0,1,1,1,2
9540,5,0,155,0,1,1,1,0
9541,17,0,155,0,0,1,0,0
9542,25,0,155,0,2,0,1,1
9543,21,0,155,1,1,0,1,0
9544,21,0,155,1,2,2,1,2
9545,6,0,155,0,2,1,2,0
9546,0,0,155,1,2,0,0,2
9547,11,0,155,1,2,0,2,1
9548,18,0,155,1,2,0,1,0
9549,22,0,155,0,1,0,1,0
9550,1,0,155,0,1,0,1,1
9551,6,0,155,2,0,0,0,0
9552,24,0,155,1,1,0,1,0
9553,19,0,155,0,0,0,1,2
9554,19,0,155,1,2,0,1,0
9555,14,0,155,2,2,0,1,1
9556,10,0,155,0,1,1,1,0
9557,6,0,155,0,2,0,1,0
9558,1,0,155,0,0,0,1,0
9559,5,0,155,0,1,1,1,2
9560,11,0,155,0,1,0,0,1
9561,19,0,155,2,1,1,1,1
9562,5,0,155,0,1,0,1,1
9563,12,0,155,0,2,0,1,1
9564,12,0,155,0,0,0,1,0
9565,4,0,155,1,1,0,0,2
9566,19,0,155,2,2,0,1,2
9567,20,0,155,0,2,1,1,0
9568,26,0,155,0,0,0,1,0
9569,27,0,155,1,0,0,0,0
9570,4,0,155,0,2,1,2,0
9571,5,0,155,0,1,0,1,0
9572,14,0,155,1,2,0,1,1
9573,19,0,155,0,0,0,1,1
9574,25,0,155,0,0,2,1,2
9575,6,0,155,0,0,0,1,1
9576,3,0,155,0,1,2,1,0
9577,16,0,155,0,0,0,2,0
9578,1,0,155,0,1,1,1,0
9579,23,0,155,1,2,2,1,0
9580,2,0,155,0,1,0,1,0
9581,28,0,155,0,1,2,0,0
9582,1,0,155,0,0,0,1,1
9583,21,0,155,0,2,0,1,1
9584,25,0,155,0,2,1,0,1
9585,0,0,155,0,2,2,1,0
9586,3,0,155,1,0,0,1,1
9587,9,0,155,0,0,1,1,1
9588,24,0,155,0,1,0,0,1
9589,11,0,155,0,0,0,0,1
9590,0,0,155,1,1,0,1,0
9591,14,0,155,2,2,2,1,0
9592,15,0,155,0,2,0,0,2
9593,1,0,155,0,1,0,0,0
9594,10,0,155,0,2,0,0,0
9595,11,0,155,1,1,0,1,0
9596,26,0,155,1,0,0,0,2
9597,28,0,155,0,2,0,1,1
9598,8,0,155,0,2,0,0,0
9599,12,0,155,0,1,0,2,0
9600,10,0,155,0,2,1,1,2
9601,19,0,155,0,0,1,1,0
9602,3,0,155,0,2,0,2,1
9603,14,0,155,2,0,1,1,1
9604,0,0,155,0,0,2,1,0
9605,11,0,155,0,0,2,0,0
9606,12,0,155,0,2,0,1,2
9607,16,0,155,0,0,0,0,2
9608,0,0,155,0,0,0,1,0
9609,0,0,155,0,1,2,1,1
9610,19,0,155,1,0,1,1,0
9611,18,0,155,0,0,1,2,1
9612,22,0,155,0,1,0,1,1
9613,0,0,155,0,2,0,0,2
9614,25,0,155,2,0,0,1,1
9615,12,0,155,0,0,0,1,0
9616,17,0,155,0,1,0,0,1
9617,17,0,155,2,2,0,0,2
9618,3,0,155,0,2,1,2,0
9619,10,0,155,0,1,0,1,0
9620,17,0,155,0,1,0,1,2
9621,11,0,155,0,0,0,1,0
